2,0050.TW,0051.TW,0052.TW,0053.TW,0054.TW,0055.TW,0056.TW,0057.TW,0061.TW,006203.TW,006204.TW,006205.TW,006206.TW,006207.TW,006208.TW,00625K.TW,00631L.TW,00632R.TW,00633L.TW,00634R.TW,00635U.TW,00636.TW,00636K.TW,00637L.TW,00638R.TW,00639.TW,00640L.TW,00641R.TW,00642U.TW,00643.TW,00643K.TW,00645.TW,00646.TW,00647L.TW,00648R.TW,00650L.TW,00651R.TW,00652.TW,00653L.TW,00654R.TW,00655L.TW,00656R.TW,00657.TW,00657K.TW,00660.TW,00661.TW,00662.TW,00663L.TW,00664R.TW,00665L.TW,00666R.TW,00668.TW,00668K.TW,00669R.TW,00670L.TW,00671R.TW,00673R.TW,00674R.TW,00675L.TW,00676R.TW,00677U.TW,00678.TW,00680L.TW,00681R.TW,00682U.TW,00683L.TW,00684R.TW,00685L.TW,00686R.TW,00688L.TW,00689R.TW,00690.TW,00692.TW,00693U.TW,00700.TW,00701.TW,00702.TW,00703.TW,00706L.TW,00707R.TW,00708L.TW,00709.TW,00710B.TW,00711B.TW,00712.TW,00713.TW,00714.TW,00715L.TW,00717.TW,008201.TW
00639.TW,0.8674288549709293,0.9396091552416362,0.932784886886292,0.7844781935808267,0.12425662288207714,0.9083646382294138,0.49000547298975045,0.8987598344058271,0.9844311444018247,0.8638796860539176,0.8078837894043088,0.9597268538092949,0.9572653339050685,0.9820056685075891,0.6939550198940737,0.9597268538092949,0.9199679654849577,-0.9445584562385354,0.9492095127503309,-0.9631316571333808,0.4512942891122999,-0.6728665017294352,-0.6728665017294352,0.947022924992382,-0.9673695880171023,1.0,0.8852450442049704,-0.9148306752573186,0.42079280716717665,0.8644148483248385,0.8644148483248385,0.8896905227173553,0.9169409431821982,0.8855639747848645,-0.8960200805444887,0.936036933008124,-0.936701271640108,0.8744555321095783,0.836208449774645,-0.9197705799959284,0.9451733089900938,-0.9593095854783569,-0.7497659816409239,-0.7497659816409239,0.30994200450701537,0.8434204061002673,0.8835167784030319,0.9453335951022019,-0.9465408755586053,0.906561537693356,-0.9227814463152241,-0.7570398128858026,-0.7570398128858026,-0.9097145389113482,0.8484587268515895,-0.8800389680376663,-0.7476543676171367,-0.6941592467220518,0.9464243950365089,-0.9481402208021051,-0.8867109293251642,0.7501958289764072,-0.07298249658749335,-0.4518162380332451,-0.8208008325224182,-0.8149360916877204,0.6954902343343775,0.9434544590170351,-0.9486711207854568,-0.04141078518912112,-0.4173025252022368,0.8568839811209537,0.7528345977945246,0.02388186623549395,0.8109199150776142,0.5325717456213612,0.29088235392836065,0.9016282393798379,-0.1845120428741011,-0.006799499003114865,-0.052153542637235664,0.5980422576481261,-0.3493503390876961,-0.18768369752848407,-0.47704231069868863,0.6979696356027979,0.10293320817211078,0.30021159127733976,-0.0699824956995478,0.8118011070619808
00640L.TW,0.7561097051561281,0.7820221100505971,0.8533835032717175,0.5994899209932646,-0.07831405550242568,0.8114474292808045,0.2649627364294398,0.7545384957958539,0.9161964701628543,0.7461043741351546,0.6201379980637169,0.8839456247647192,0.8681272538432888,0.8779211101925952,0.49820501500077646,0.8839456247647192,0.7882204830673221,-0.8185795655303659,0.924852220864313,-0.8727736086162093,0.23571058436768327,-0.7474803314703334,-0.7474803314703334,0.9268760307754752,-0.9001332074371058,0.8852450442049704,1.0,-0.9859900466180528,0.4804853418434381,0.8944675860508469,0.8944675860508469,0.9962748791236729,0.9379031268448604,0.9281022802360708,-0.8940254090743853,0.878817543047066,-0.8594873169383671,0.8877922393117699,0.8855261059980991,-0.9169831430563121,0.9246175583572886,-0.8964566944809477,-0.7778377443008658,-0.7778377443008658,0.5711496894860707,0.9784291985125546,0.8553038698505816,0.8236754313675518,-0.8215372730138181,0.8484458368946093,-0.8404778733388151,-0.8078324806991527,-0.8078324806991527,-0.9109353960526058,0.8292112938512999,-0.843267893792334,-0.7409767574206956,-0.5243434957943898,0.8273348832289495,-0.8246843962152975,-0.9506772075602462,0.5821240529865064,-0.07790677999858965,-0.4186450435981997,-0.6859701971421416,-0.6679726405534449,0.535352067970443,0.823616267195391,-0.8236502900568888,-0.054258200504303716,-0.38514155493705654,0.6775251600113448,0.4812418242212119,-0.12169806525729733,0.7184611035988856,0.35145155171517706,0.5592078083171481,0.8156163103872536,-0.518863977362776,0.29808853908470584,-0.25983970196908923,0.7671689300181926,-0.22192171281154888,0.04484179914218241,-0.326467855312978,0.4237523007720447,0.41203065763103347,0.2941121654794001,0.24377255650070467,0.7491681765941242
00641R.TW,-0.7944376660109695,-0.8334645337445756,-0.9046949199303608,-0.6509555300847821,0.04929493997307519,-0.8658281267172904,-0.33176875113323934,-0.8128125450771746,-0.9408124184190518,-0.7895194355500149,-0.6803603318657486,-0.904577187447257,-0.9076679227024642,-0.911688808532785,-0.5529150161865976,-0.904577187447257,-0.8428678013596979,0.8807347666732707,-0.9393052008711721,0.9226514985584429,-0.26193111203751035,0.7626456618553972,0.7626456618553972,-0.940971320639643,0.9387845699483748,-0.9148306752573186,-0.9859900466180528,1.0,-0.4753689128635153,-0.890320054753288,-0.890320054753288,-0.9905755342857442,-0.9592906368668469,-0.9418008629615076,0.9355756187185261,-0.9209385061747057,0.9186642909900251,-0.8903907009836175,-0.8786131727180243,0.9439800417224481,-0.9406758336556019,0.9393206229230487,0.8003322588275501,0.8003322588275501,-0.49440907607287027,-0.9653785042867178,-0.9063576823646323,-0.8754467253608386,0.8831602533184923,-0.8785150256068919,0.8942459117026631,0.8258259411935158,0.8258259411935158,0.947526917828457,-0.8788268982579938,0.9032545002891972,0.7628089023523951,0.5733973422405176,-0.8788692364327851,0.8863032030185692,0.9523285320617954,-0.6224568645414897,0.1261797678135713,0.39939483171756485,0.7734580549812141,0.7574649229018994,-0.6272405072738065,-0.8762506084718633,0.8835048670187753,0.10289270005872292,0.36617384785308094,-0.7416407951054528,-0.5188587202196729,0.06888662494861447,-0.7642961776617574,-0.43125411544455283,-0.42621039113409886,-0.8662153263119738,0.38810684035318,-0.1490342522010986,0.25445911427755363,-0.6691022361120039,0.3671370676213807,0.11615253131767919,0.4650492334737122,-0.4156780441750402,-0.2528019304665918,-0.3960980508079174,-0.13314338177768362,-0.8005242288950777
00642U.TW,0.11563026680457557,0.2735847563853618,0.47845586474959106,-0.04781201127158984,-0.6227314935805593,0.4915338284534475,-0.11832062756386788,0.27090046295811737,0.4979126430874172,0.16050688892468754,0.07843081897814955,0.41484151355428034,0.4529827204488416,0.44106530089719226,-0.09301693856896671,0.41484151355428034,0.2933857989392576,-0.36465678159805603,0.4637608928945073,-0.45449217061147834,0.43494149686723493,-0.7224144169931651,-0.7224144169931651,0.4733521219603222,-0.5308417004632396,0.42079280716717665,0.4804853418434381,-0.4753689128635153,1.0,0.503714623063249,0.503714623063249,0.47586245144000433,0.5822116178796379,0.6359456731327315,-0.6377495858034536,0.5714501709713042,-0.507773514064222,0.3033414027674822,0.3087766924034855,-0.40534751526550117,0.4908102303807832,-0.46283728256355805,-0.6969030247034044,-0.6969030247034044,-0.12000395480381984,0.5359361036231559,0.6068994014098686,0.37440494685905273,-0.37302214264789085,0.5990969727158342,-0.5897407369737211,-0.7016751223119082,-0.7016751223119082,-0.6334394570913915,0.6736481974215011,-0.6257726386272776,-0.8895575318229145,-0.6199585406924368,0.38233208795113205,-0.38149292765303194,-0.27110200213063296,0.027067491465535658,-0.6553623304375868,0.32882461535071317,-0.4036722992089265,-0.3814158742397684,0.27333512214386596,0.37323966369979017,-0.3881379475694552,-0.6492497578929142,0.32717510739897654,0.2285391945610405,0.2240630578864976,0.0822198552345546,0.8320640691468831,0.7912429216930418,-0.23292159282995228,0.8672995321417034,0.3238402041332494,-0.5412939582432639,0.23274846432934881,0.22271174993416482,-0.8575542960283681,-0.6871875083482873,-0.8562072626307385,0.28507351607094217,-0.7362046825479761,0.941125132742639,-0.8264372619238151,0.33439964488567
00643.TW,0.6897724671879765,0.7552099677678404,0.8652512973011439,0.5832348898569222,-0.1251256771903655,0.7573679649341595,0.18553088889368663,0.719036500150087,0.8863218851475467,0.688421689033985,0.5725070987986248,0.848470904338366,0.8173823677144413,0.8417362967808552,0.4764008745554723,0.848470904338366,0.7371927943431354,-0.774796494565999,0.8526674026874219,-0.8218917698218714,0.21717826932819076,-0.7699559928938299,-0.7699559928938299,0.8533887591156176,-0.8581171695866263,0.8644148483248385,0.8944675860508469,-0.890320054753288,0.503714623063249,1.0,1.0,0.8886904850378663,0.8569318275802928,0.8223479023086567,-0.809346617756464,0.8033413761144906,-0.7960191800524777,0.7801116776743484,0.7531392749012058,-0.8248116433812746,0.8496311982262736,-0.8405331446037242,-0.8153833621813659,-0.8153833621813659,0.3714463448129636,0.8773816302953167,0.7732031924835797,0.7728519173147079,-0.7792538717964318,0.7799719502518324,-0.7937959272489525,-0.8399690918748475,-0.8399690918748475,-0.8485618118416037,0.7405324611796665,-0.7753351507946094,-0.7759562392716355,-0.49138539989259383,0.7760946571728901,-0.784636341121483,-0.8406527932728836,0.5119362490486677,-0.13304089522705967,-0.35771172563492337,-0.621980272810814,-0.6109889494987307,0.4532924820941944,0.7722785849841177,-0.7837959039172361,-0.0951151765826251,-0.3105785022257273,0.6362838357764725,0.5497594390621827,0.03892152093913112,0.587355980166356,0.18116937413964135,0.4619063708706174,0.695364562193485,-0.4814444536985954,0.29430986036136464,-0.43075278496524894,0.5289922360468666,-0.1885224628600939,0.008292603810892715,-0.3178718927573095,0.3476198106826425,0.7548852174703096,-0.18013400172733934,0.5507654052074293,0.683986667754311
00643K.TW,0.6897724671879765,0.7552099677678404,0.8652512973011439,0.5832348898569222,-0.1251256771903655,0.7573679649341595,0.18553088889368663,0.719036500150087,0.8863218851475467,0.688421689033985,0.5725070987986248,0.848470904338366,0.8173823677144413,0.8417362967808552,0.4764008745554723,0.848470904338366,0.7371927943431354,-0.774796494565999,0.8526674026874219,-0.8218917698218714,0.21717826932819076,-0.7699559928938299,-0.7699559928938299,0.8533887591156176,-0.8581171695866263,0.8644148483248385,0.8944675860508469,-0.890320054753288,0.503714623063249,1.0,1.0,0.8886904850378663,0.8569318275802928,0.8223479023086567,-0.809346617756464,0.8033413761144906,-0.7960191800524777,0.7801116776743484,0.7531392749012058,-0.8248116433812746,0.8496311982262736,-0.8405331446037242,-0.8153833621813659,-0.8153833621813659,0.3714463448129636,0.8773816302953167,0.7732031924835797,0.7728519173147079,-0.7792538717964318,0.7799719502518324,-0.7937959272489525,-0.8399690918748475,-0.8399690918748475,-0.8485618118416037,0.7405324611796665,-0.7753351507946094,-0.7759562392716355,-0.49138539989259383,0.7760946571728901,-0.784636341121483,-0.8406527932728836,0.5119362490486677,-0.13304089522705967,-0.35771172563492337,-0.621980272810814,-0.6109889494987307,0.4532924820941944,0.7722785849841177,-0.7837959039172361,-0.0951151765826251,-0.3105785022257273,0.6362838357764725,0.5497594390621827,0.03892152093913112,0.587355980166356,0.18116937413964135,0.4619063708706174,0.695364562193485,-0.4814444536985954,0.29430986036136464,-0.43075278496524894,0.5289922360468666,-0.1885224628600939,0.008292603810892715,-0.3178718927573095,0.3476198106826425,0.7548852174703096,-0.18013400172733934,0.5507654052074293,0.683986667754311
00645.TW,0.7671935251673573,0.788960641547674,0.8689346663401334,0.6139298955962322,-0.07010727380924196,0.8225016011441136,0.2890447004788647,0.7713661411325416,0.921391556312113,0.7607820038931662,0.634410213486255,0.8826944535380322,0.872679913552595,0.8815046472545508,0.516397118852493,0.8826944535380322,0.8028116922879011,-0.8342206930919531,0.9232022668629742,-0.8822541166855021,0.22351773777800965,-0.7529231799481848,-0.7529231799481848,0.9253734274649146,-0.909133675730982,0.8896905227173553,0.9962748791236729,-0.9905755342857442,0.47586245144000433,0.8886904850378663,0.8886904850378663,1.0,0.9447875823928311,0.9331925719882171,-0.9068713724586966,0.8841933162441186,-0.8702194658316311,0.888021362203648,0.8828499765949204,-0.9230066116260883,0.9236441509055786,-0.9046612739047802,-0.784409618963616,-0.784409618963616,0.5543498122319858,0.9793476845915289,0.8720564026106937,0.8356887682854,-0.8365940270678404,0.8515758490742698,-0.8503405889668223,-0.8155961900451376,-0.8155961900451376,-0.9210869266572776,0.844669191628862,-0.8600052444721626,-0.7394728393635817,-0.5236746232149648,0.839251408572235,-0.8394724705357322,-0.9469926968215491,0.5933286609322582,-0.10642606257173705,-0.3953861627942441,-0.7046900327855465,-0.686157229176675,0.5564620919952485,0.8364079461682382,-0.8381285558811651,-0.08259207875768924,-0.36235641236072375,0.6954964828984177,0.49014319901935743,-0.0876011612367628,0.735303136935041,0.3784365376571888,0.5069093985036603,0.8315888870540233,-0.47217921876752655,0.24492053840390135,-0.2623512338868332,0.7369662196548397,-0.27179168450704955,-0.021232622713681225,-0.381190594739877,0.4344415287856102,0.35797978728492164,0.3283196292086547,0.18841219195724596,0.7601802947722462
00646.TW,0.7591165417311296,0.8205963588763684,0.9041955079477493,0.599877345009222,-0.10094865734287843,0.9036934826916191,0.3687832722666049,0.814542570932843,0.9495022446957299,0.762831769165194,0.6807627692411088,0.9060001155870064,0.9213086390310848,0.9266903372260799,0.5066589195365921,0.9060001155870064,0.8431934783582228,-0.8873375572579266,0.9357023437054958,-0.9344448861679857,0.33098556938509865,-0.7714093414271228,-0.7714093414271228,0.9378520945860659,-0.9583986300914648,0.9169409431821982,0.9379031268448604,-0.9592906368668469,0.5822116178796379,0.8569318275802928,0.8569318275802928,0.9447875823928311,1.0,0.9879599239487293,-0.9793870779731495,0.9494691534933107,-0.9361559566961075,0.8539627993994693,0.8380903877676653,-0.9224442080675417,0.9409066838981444,-0.9439269259475738,-0.815243957189172,-0.815243957189172,0.3434713854904087,0.9268664862507682,0.9580702622390008,0.884681177537804,-0.8904591682711602,0.9198168710771499,-0.9307397455315104,-0.8218502526462707,-0.8218502526462707,-0.9822090205701599,0.9403283439509096,-0.9461651006262489,-0.8295865706638526,-0.6461167187014805,0.8880763559241391,-0.8936373806680463,-0.8948182496714004,0.6608652286265667,-0.24918067561910529,-0.282467492308561,-0.8085673335475445,-0.7924448708875965,0.6691988919694603,0.8852611538476474,-0.894105190459496,-0.22812543642616379,-0.25242893203052835,0.7434407031218855,0.5285581457655001,0.02535397385828834,0.8416025209573249,0.6328163551921335,0.22455514185005243,0.9088810638476252,-0.08340773887150493,-0.15216992194022225,-0.10632829611751547,0.5832777590720478,-0.5467494179891507,-0.3430156068409963,-0.5978608430056501,0.4028821662683934,-0.23525517929209236,0.5828987330373062,-0.23987880371008266,0.7877386147262119
00647L.TW,0.7242636442721867,0.7836348616240788,0.871098957717939,0.5463866352292768,-0.14102078706102092,0.8917805061883093,0.3438026235483244,0.782601341813022,0.9226422818269464,0.7278142786928598,0.642361675997655,0.8843736465132239,0.9028606089847819,0.9031969848111232,0.46146904068799616,0.8843736465132239,0.815532009904757,-0.8566817032285973,0.9245364545078615,-0.9129334621394352,0.3776199096686518,-0.7675784137858572,-0.7675784137858572,0.9279218125623647,-0.9405078673076308,0.8855639747848645,0.9281022802360708,-0.9418008629615076,0.6359456731327315,0.8223479023086567,0.8223479023086567,0.9331925719882171,0.9879599239487293,1.0,-0.9814462803736027,0.9483327599417237,-0.9218046047853536,0.8478452519159219,0.8421476554304544,-0.9123470017322268,0.9331546361533795,-0.9233277894060143,-0.8114065294237861,-0.8114065294237861,0.3469697051577016,0.9236808590400375,0.9587776607861921,0.8607978586092295,-0.8600524187867371,0.9275843431324097,-0.9259337970809309,-0.815895866922215,-0.815895866922215,-0.9784097697882639,0.9543736745352498,-0.9448835995105178,-0.8437520925986038,-0.6785552306366844,0.8651351958093899,-0.8638459132266078,-0.8681356757064589,0.6170367230967717,-0.2843051937007151,-0.23536497435335207,-0.7973464576686844,-0.7792645292541923,0.6643041030503747,0.8610593081533107,-0.8655078301249644,-0.26794493365276745,-0.21165354066542538,0.7128673451742539,0.48551033461505033,-0.0035926658176366508,0.8709769975969034,0.7058316085581913,0.1940447756248984,0.9165488181308794,-0.020606663064931488,-0.2099397333301197,0.021517179979890437,0.5862820368107333,-0.5814309383467233,-0.35690303620223895,-0.6183295095510221,0.42698385587278814,-0.2677948953894568,0.6117592369590938,-0.2969688906842315,0.7712244291906106
00648R.TW,-0.7343863653976181,-0.8179005367405275,-0.9064266452232561,-0.5787022993374208,0.1319152931764102,-0.9223356393228007,-0.38317203200914224,-0.8158225899903541,-0.9277876650851953,-0.7443697495727353,-0.6763083157153157,-0.8800939124998892,-0.9185272008897605,-0.9135810465950569,-0.4950257565986685,-0.8800939124998892,-0.844444603552284,0.896699718586253,-0.9123127683115375,0.9400782455412794,-0.4145691935193371,0.7781525396394454,0.7781525396394454,-0.915471893682845,0.9575132853792389,-0.8960200805444887,-0.8940254090743853,0.9355756187185261,-0.6377495858034536,-0.809346617756464,-0.809346617756464,-0.9068713724586966,-0.9793870779731495,-0.9814462803736027,1.0,-0.967725643058122,0.9608858722835011,-0.8226750516326945,-0.8050997132341631,0.9141409154885566,-0.9231380181520913,0.9425134033897641,0.8284065927058623,0.8284065927058623,-0.250390392800216,-0.8898869447408744,-0.9839059438479621,-0.8889427581291879,0.8997659242412791,-0.9349175733980035,0.9621606443505775,0.8312139414073071,0.8312139414073071,0.993685740818347,-0.9803781337589422,0.9853468857844323,0.8654304033048231,0.7299883272215868,-0.893202149734287,0.9039673835197403,0.8415327742312217,-0.6236672231060748,0.34257769493684603,0.19966323244041587,0.8628327317107334,0.8471005001013192,-0.7305616694471706,-0.8898174120036425,0.903502868135646,0.32633132152917016,0.17571073248050545,-0.7556996424384254,-0.5037161873116877,-0.04447289867192743,-0.872504574831027,-0.7665647902365509,0.02068123324042453,-0.916986170855298,-0.17416139120318652,0.40889684123970793,-0.07274429376212427,-0.4015914972479124,0.7359854605090373,0.5492382228359468,0.7656933313098141,-0.3496939684572296,0.5970599646503915,-0.7468064959101763,0.6348794387335182,-0.8011221332083406
00650L.TW,0.8251521176631176,0.8951232299253579,0.9184044446041826,0.6966293589700626,0.03099086430834978,0.9556351230676622,0.5018605468184566,0.892699055339333,0.9457086027593047,0.828446532366334,0.78446096438719,0.9396683232275459,0.9698996691619671,0.9628797526236581,0.6287109387553671,0.9396683232275459,0.9157560616548523,-0.9462761445041942,0.9530473632542493,-0.9758072072007309,0.5177751548213152,-0.6934901958856734,-0.6934901958856734,0.9539730276351306,-0.9738245866992974,0.936036933008124,0.878817543047066,-0.9209385061747057,0.5714501709713042,0.8033413761144906,0.8033413761144906,0.8841933162441186,0.9494691534933107,0.9483327599417237,-0.967725643058122,1.0,-0.9888379608785309,0.8767675156162723,0.8595388450732856,-0.9470724924352252,0.9597618840222504,-0.9713950679272026,-0.7685605503670273,-0.7685605503670273,0.25706232429480896,0.8448247729340659,0.9540365978795504,0.9463144193725047,-0.9491466270087788,0.9808831966394113,-0.9910395764935445,-0.7652944207531034,-0.7652944207531034,-0.96338907865893,0.9493445425874629,-0.9612046683823603,-0.8305405144243044,-0.7864624230683278,0.9492563977936259,-0.9517232393677629,-0.8480592125898568,0.6969093131947288,-0.2518352387990229,-0.2898506159711028,-0.9097601533573199,-0.902407296964058,0.8055302640477291,0.946055096985577,-0.9521834144410627,-0.23481304319573212,-0.26460539321182236,0.8533687239606006,0.6589642744961192,0.011894239300561936,0.962860105960382,0.8491420242037097,-0.05384253607556244,0.9624523567521122,0.22140782122932937,-0.43955262567079073,0.29087891095060625,0.4503006773447353,-0.7191366765282491,-0.528107232350461,-0.7478910010056505,0.5329486560356778,-0.5177704816315558,0.7551265203415893,-0.6467022396304373,0.8398192608442734
00651R.TW,-0.840478049959996,-0.916841092240566,-0.9301511867992087,-0.7269960703618102,-0.0672778082744328,-0.961538306272227,-0.5293659387984717,-0.9084935521922746,-0.9416515184224827,-0.844392046896477,-0.8112120413428877,-0.9301397904264974,-0.9691311869056944,-0.9612150645125631,-0.6547813574482877,-0.9301397904264974,-0.9284766877781216,0.9662969332937006,-0.9367963765655575,0.985321919349087,-0.4862565338002876,0.6786876245323072,0.6786876245323072,-0.9368130133431776,0.973308211979513,-0.936701271640108,-0.8594873169383671,0.9186642909900251,-0.507773514064222,-0.7960191800524777,-0.7960191800524777,-0.8702194658316311,-0.9361559566961075,-0.9218046047853536,0.9608858722835011,-0.9888379608785309,1.0,-0.8634782164320101,-0.8364893720026088,0.9463580666916523,-0.9420397651550503,0.9774494323372795,0.758311941975264,0.758311941975264,-0.22561385985781987,-0.822840596346002,-0.9498830023065463,-0.9556400399189832,0.9684711147326281,-0.9526900811017524,0.987842893957058,0.7548825969698477,0.7548825969698477,0.9576157880081659,-0.9366588156675698,0.9642724723583093,0.801817449701177,0.7677976407316985,-0.958095238271854,0.9707352452343574,0.8531017677868311,-0.7181118597489132,0.22548095893415776,0.32224053262996133,0.9380595575659699,0.9321018222253912,-0.836852483576932,-0.956044607662905,0.9689851284744254,0.20728407864290113,0.2947737462792493,-0.8683859634712063,-0.6587433079106987,-0.04199934410168748,-0.9193512793710691,-0.8438613225247081,0.1536083914586034,-0.9383170341213195,-0.3242059296543044,0.5451224210791095,-0.2615157469523621,-0.3263083226331059,0.7928712403176789,0.6202280371985086,0.817570580206559,-0.4279854299723319,0.6856875681961361,-0.8110628503446745,0.7990709033959807,-0.8561165180650806
00652.TW,0.870579097751786,0.8540210615291479,0.8175973258607793,0.7654713287055915,0.2432978436501047,0.8359507427251246,0.5523910346262527,0.85867147364275,0.8835523434713609,0.8543513613886957,0.7908497711349368,0.920126125174748,0.9040089404351463,0.903373023849561,0.7089453307150038,0.920126125174748,0.8761351004212735,-0.8673971086998539,0.9224089868608785,-0.8923531321460109,0.36578080550142844,-0.5179165262383114,-0.5179165262383114,0.9202724460902404,-0.8811988449367026,0.8744555321095783,0.8877922393117699,-0.8903907009836175,0.3033414027674822,0.7801116776743484,0.7801116776743484,0.888021362203648,0.8539627993994693,0.8478452519159219,-0.8226750516326945,0.8767675156162723,-0.8634782164320101,1.0,0.9901117293007081,-0.9719836607102353,0.9169103820696158,-0.8970892834465548,-0.6059133600831497,-0.6059133600831497,0.5159109611591609,0.8220695888833341,0.8037995801087737,0.8792916897783204,-0.8682683884768222,0.8754188967304242,-0.8494960369195685,-0.6234967778528783,-0.6234967778528783,-0.8255073294210692,0.7745360530147901,-0.7903968113472569,-0.6049845951361352,-0.5805846646863917,0.8802570751256987,-0.8680835105553736,-0.8919129341948264,0.7409080211885641,0.00892148186970668,-0.4758210552024485,-0.7725973790529294,-0.768106316577318,0.7044753209951609,0.8793568354447467,-0.8689149641525336,0.03317068996776542,-0.43872938277168233,0.8148962174456641,0.6955488902511032,-0.024351195970006095,0.713745663933073,0.405945928517876,0.4752324996564042,0.6933263983027449,-0.3695339210084309,0.20540315621016414,0.0850982984309875,0.7933657961321838,-0.12148382323199601,0.1139657954404683,-0.26088847075028093,0.544168648017806,0.2116742752750012,0.3234217140313074,-0.05085858275242051,0.7850449023513777
00653L.TW,0.8529503537903907,0.8103779325704562,0.7766108166226215,0.7273731570276097,0.23837259186528326,0.813588285246631,0.5264653683476515,0.8299043882688943,0.8465065330406157,0.8338672392642441,0.7573091325236881,0.8990567856947866,0.8803202959947585,0.8733075677134677,0.6805361662488606,0.8990567856947866,0.8497312588558195,-0.8338341277861658,0.9136747733214239,-0.8646565482995043,0.3425512045754282,-0.5046005736163108,-0.5046005736163108,0.9125882107285709,-0.8552367591626732,0.836208449774645,0.8855261059980991,-0.8786131727180243,0.3087766924034855,0.7531392749012058,0.7531392749012058,0.8828499765949204,0.8380903877676653,0.8421476554304544,-0.8050997132341631,0.8595388450732856,-0.8364893720026088,0.9901117293007081,1.0,-0.9610134055939248,0.9095524035839303,-0.8753873150589666,-0.5869675257437387,-0.5869675257437387,0.5454600172658074,0.8237334944833472,0.7832859291426774,0.8499758735213695,-0.8345082209312268,0.864195865400629,-0.8250384897119062,-0.6059238528617468,-0.6059238528617468,-0.8060302198521487,0.7604445394430663,-0.7676699700861075,-0.5806235988902905,-0.5536720939468854,0.8512077707237197,-0.8341294367014108,-0.8783799893193758,0.7029489279100025,0.01763542782654113,-0.4656815759592062,-0.7467052002393549,-0.7396852173776425,0.6848891841289156,0.8507280147573788,-0.8352890828406712,0.03775751982097654,-0.4342181005564315,0.7872061846601317,0.648494237584732,-0.07874927902021338,0.7051493701108962,0.43464555652505893,0.4700289029104497,0.6871019378387763,-0.360052274906095,0.19231667489898702,0.11455200726592683,0.7871616884157879,-0.14073482191377507,0.11127055317612468,-0.2573613720594939,0.5450330248933427,0.19499106729754775,0.3683743568945499,-0.05760555746362974,0.7619193943396135
00654R.TW,-0.8794348524131328,-0.8926736150892738,-0.8942538578990651,-0.7551460479157204,-0.15224786610933363,-0.9133628775410102,-0.530763707894998,-0.8986985754382228,-0.9295745120847722,-0.8720909985546156,-0.8043044623506251,-0.9456281293775268,-0.9535749622261225,-0.9477232008117625,-0.6908172497207863,-0.9456281293775268,-0.9184324746065149,0.9320744021949346,-0.9569161051100411,0.9576918787432969,-0.38457123871445353,0.631207427505906,0.631207427505906,-0.9563401470863312,0.9486644540460645,-0.9197705799959284,-0.9169831430563121,0.9439800417224481,-0.40534751526550117,-0.8248116433812746,-0.8248116433812746,-0.9230066116260883,-0.9224442080675417,-0.9123470017322268,0.9141409154885566,-0.9470724924352252,0.9463580666916523,-0.9719836607102353,-0.9610134055939248,1.0,-0.9565705916135612,0.9614335799813374,0.71430611054599,0.71430611054599,-0.41516704677110533,-0.8697656231831397,-0.8969489633700981,-0.931799463094713,0.933335230956786,-0.9260662550302623,0.9305875685999971,0.7258420191854886,0.7258420191854886,0.916501558275964,-0.8727636332068914,0.8956540410374788,0.7089900153448404,0.651968448099091,-0.9336513539255415,0.934453251614439,0.9093830630843789,-0.7289199784638096,0.09645322078447022,0.42151097967459855,0.86215237130537,0.8543113005209383,-0.7709825299241803,-0.932772273646907,0.9333426697755585,0.07400931554738951,0.3892689720094888,-0.8490157120385391,-0.676082513527478,0.0018795078666092818,-0.8594269840958672,-0.6119435266163186,-0.2782471592723057,-0.8677406893405699,0.16952423926550508,0.0492062156463924,-0.0905227053418418,-0.6581396083000668,0.4327043866215539,0.18316518377202282,0.5393935675881338,-0.538430246256444,0.06074286985274572,-0.5291103263886904,0.2537651707870002,-0.8382617117648776
